afterHoursDistance,afterHoursDrivingDuration,afterHoursEnd,afterHoursStart,afterHoursStopDuration,averageSpeed,distance,drivingDuration,engineHours,idlingDuration,isSeatBeltOff,maximumSpeed,nextTripStart,speedRange1,speedRange1Duration,speedRange2,speedRange2Duration,speedRange3,speedRange3Duration,start,stop,stopDuration,stopPoint,workDistance,workDrivingDuration,workStopDuration,device,driver,version,id
0.0,00:00:00,False,False,00:00:00,44.068924,13.082705,00:17:48.729000,5983784.729,00:09:56,False,98,2025-10-14 11:31:08+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 11:03:23.271000+00:00,2025-10-14 11:21:12+00:00,00:09:56,"{'x': -3.644073963165283, 'y': 37.23566436767578}",13.082705,00:17:48.729000,00:09:56,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002742915,b183CFDB
0.0,00:00:00,False,False,00:00:00,102.146355,81.234726,00:47:43,5986800.0,00:00:03,False,135,2025-10-14 12:28:47.844000+00:00,13,00:08:57.693000,2,00:00:23.500000,0,00:00:00,2025-10-14 11:31:08+00:00,2025-10-14 12:18:51+00:00,00:09:56.844000,"{'x': -3.776639938354492, 'y': 37.78435516357422}",81.234726,00:47:43,00:09:56.844000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000274f899,b18437D8
0.0,00:00:00,False,False,00:00:00,19.69332,2.9165587,00:08:53.156000,5987160.0,00:00:02,False,65,2025-10-14 14:21:54.048000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 12:28:47.844000+00:00,2025-10-14 12:37:41+00:00,01:44:13.048000,"{'x': -3.7931368350982666, 'y': 37.77469253540039}",2.9165587,00:08:53.155999,01:44:13.048000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000276786b,b184F823
0.0,00:00:00,False,False,01:16:50.381999,19.892357,4.1329246,00:12:27.952000,5988240.0,00:01:03,False,48,2025-10-14 16:16:50.381000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 14:21:54.048000+00:00,2025-10-14 14:34:22+00:00,01:42:28.381999,"{'x': -3.79001522064209, 'y': 37.7950553894043}",4.1329246,00:12:27.952000,00:25:38,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002776e5f,b185735A
4.123086,00:19:37.618000,True,True,02:36:23.012000,12.60435,4.123086,00:19:37.618000,5989320.0,00:00:01,False,46,2025-10-14 19:12:51.012000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 16:16:50.382000+00:00,2025-10-14 16:36:28+00:00,02:36:23.012000,"{'x': -3.798833131790161, 'y': 37.77924346923828}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000277c96b,b185A0FE
1.3041238,00:06:55.988000,True,True,02:14:51.702000,11.286012,1.3041238,00:06:55.988000,5989680.0,00:00:07,False,42,2025-10-14 21:34:38.702000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 19:12:51.012000+00:00,2025-10-14 19:19:47+00:00,02:14:51.702000,"{'x': -3.7931745052337646, 'y': 37.77469253540039}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000277d41c,b185A65B
6.1264033,00:12:44.298000,True,True,08:12:37,28.856613,6.1264033,00:12:44.298000,5990040.0,00:00:07,False,77,2025-10-15 06:21:07.922000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-14 21:34:38.702000+00:00,2025-10-14 21:47:23+00:00,08:33:44.922000,"{'x': -3.7443718910217285, 'y': 37.75060272216797}",0.0,00:00:00,00:21:07.922000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002784c35,b185E28D
0.0,00:00:00,False,False,00:00:00,73.24799,36.442463,00:29:51.078000,5991840.0,00:00:01,False,118,2025-10-15 07:09:03.194000+00:00,2,00:00:56.045000,0,00:00:00,0,00:00:00,2025-10-15 06:21:07.922000+00:00,2025-10-15 06:50:59+00:00,00:18:04.194000,"{'x': -3.626345157623291, 'y': 37.67841720581055}",36.442463,00:29:51.078000,00:18:04.194000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000279802a,b1867CD8
0.0,00:00:00,False,False,00:00:00,84.353035,132.00795,01:33:53.806000,5999400.0,00:27:11,False,125,2025-10-15 13:28:34.008000+00:00,7,00:05:12.928000,0,00:00:00,0,00:00:00,2025-10-15 07:09:03.194000+00:00,2025-10-15 08:42:57+00:00,04:45:37.008999,"{'x': -2.773057699203491, 'y': 37.489418029785156}",132.00795,01:33:53.805999,04:45:37.008999,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000027f5a3b,b1896B5C
0.0,00:00:00,False,False,00:00:00,73.81271,20.831404,00:16:55.991000,6000120.0,00:00:01,False,120,2025-10-15 14:19:42.947000+00:00,2,00:01:06.394000,0,00:00:00,0,00:00:00,2025-10-15 13:28:34.009000+00:00,2025-10-15 13:45:30+00:00,00:34:12.947000,"{'x': -2.9191343784332275, 'y': 37.41455841064453}",20.831404,00:16:55.991000,00:34:12.947000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002801572,b189C91F
73.84101,00:55:23,True,False,00:03:20,86.592384,138.06802,01:35:40.053000,6006060.984,00:03:20,False,129,2025-10-15 15:58:43+00:00,9,00:05:01.223000,0,00:00:00,0,00:00:00,2025-10-15 14:19:42.947000+00:00,2025-10-15 15:55:23+00:00,00:03:20,"{'x': -3.7441251277923584, 'y': 37.75336456298828}",64.22701,00:40:17.053000,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000280e685,b18A31D8
0.37443355,00:01:37,True,True,00:31:39.106000,13.8965025,0.37443355,00:01:37,6006240.0,00:00:04,False,48,2025-10-15 16:31:59.106000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-15 15:58:43+00:00,2025-10-15 16:00:20+00:00,00:31:39.106000,"{'x': -3.7443811893463135, 'y': 37.7506217956543}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000028106f9,b18A421C
40.400024,1.04:28:00.8940000,False,True,00:00:00,10.029622,437.7,1.19:38:26.6240000,6032616.109,00:00:00,False,0,2025-10-17 12:40:23.763000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-15 16:31:59.106000+00:00,2025-10-17 12:10:25.730000+00:00,00:29:58.033000,"{'x': 1, 'y': 1}",397.3,15:10:25.730000,00:29:58.033000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002905a40,b191EFFB
0.0,00:00:00,False,False,04:13:17.550000,0.0,0.0,00:03:13.355000,6030720.0,00:01:44,False,0,2025-10-17 19:13:17.550000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-17 12:40:23.763000+00:00,2025-10-17 12:43:37.118000+00:00,06:29:40.432000,"{'x': -3.744422435760498, 'y': 37.75054168701172}",0.0,00:03:13.355000,02:16:22.882000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029305a4,b193465B
6.6310744,00:12:07.450000,True,True,00:12:51.461000,32.81582,6.6310744,00:12:07.450000,6031440.0,00:00:01,False,87,2025-10-17 19:38:16.461000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-17 19:13:17.550000+00:00,2025-10-17 19:25:25+00:00,00:12:51.461000,"{'x': -3.7930679321289062, 'y': 37.774314880371094}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002930a47,b19348AD
4.033152,00:16:07.539000,True,True,01:50:46.803000,15.006473,4.033152,00:16:07.539000,6032520.0,00:00:02,False,44,2025-10-17 21:45:10.803000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-17 19:38:16.461000+00:00,2025-10-17 19:54:24+00:00,01:50:46.803000,"{'x': -3.7895920276641846, 'y': 37.773460388183594}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002931299,b1934CDA
2.1039279,00:10:11.197000,True,True,00:06:04.022000,12.392306,2.1039279,00:10:11.197000,6032880.0,00:00:02,False,37,2025-10-17 22:01:26.022000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-17 21:45:10.803000+00:00,2025-10-17 21:55:22+00:00,00:06:04.022000,"{'x': -3.7931323051452637, 'y': 37.77427673339844}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002931423,b1934DA0
19.08109,00:26:38.978000,True,True,09:49:33.097000,42.959896,19.08109,00:26:38.978000,6034680.0,00:00:05,False,123,2025-10-18 08:17:38.097000+00:00,2,00:02:03.929000,0,00:00:00,0,00:00:00,2025-10-17 22:01:26.022000+00:00,2025-10-17 22:28:05+00:00,09:49:33.097000,"{'x': -3.7443652153015137, 'y': 37.75064468383789}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029403fc,b193C5CA
6.514653,00:10:31.903000,True,True,01:05:56.709000,37.11448,6.514653,00:10:31.903000,6035040.0,00:00:04,False,94,2025-10-18 09:34:06.709000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 08:17:38.097000+00:00,2025-10-18 08:28:10+00:00,01:05:56.709000,"{'x': -3.793126106262207, 'y': 37.774600982666016}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002948051,b1940418
7.0811195,00:15:11.291000,True,True,00:22:09.592000,27.973536,7.0811195,00:15:11.291000,6036120.0,00:00:01,False,65,2025-10-18 10:11:27.592000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 09:34:06.709000+00:00,2025-10-18 09:49:18+00:00,00:22:09.592000,"{'x': -3.785749673843384, 'y': 37.77840805053711}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000294bfee,b19423F4
26.879898,00:24:13.129000,True,True,01:06:41.987000,66.5926,26.879898,00:24:13.129000,6037560.0,00:01:04,False,129,2025-10-18 11:42:22.708000+00:00,2,00:02:00.909000,0,00:00:00,0,00:00:00,2025-10-18 10:11:27.592000+00:00,2025-10-18 10:35:40.721000+00:00,01:06:41.987000,"{'x': -3.744368314743042, 'y': 37.750614166259766}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295326e,b1945D58
19.478762,00:22:04.579000,True,True,00:12:34.740000,52.94025,19.478762,00:22:04.579000,6038640.0,00:00:00,False,114,2025-10-18 12:17:02.027000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 11:42:22.708000+00:00,2025-10-18 12:04:27.287000+00:00,00:12:34.740000,"{'x': -3.787872314453125, 'y': 37.780250549316406}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002954955,b19468D3
2.3473597,00:11:07.973000,True,True,04:00:19.259000,12.650952,2.3473597,00:11:07.973000,6039360.0,00:00:03,False,70,2025-10-18 16:28:29.259000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 12:17:02.027000+00:00,2025-10-18 12:28:10+00:00,04:00:19.259000,"{'x': -3.79315447807312, 'y': 37.77466583251953}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295b847,b194A070
17.550802,00:23:21.741000,True,True,00:04:44,45.07458,17.550802,00:23:21.741000,6041045.741,00:04:44,False,114,2025-10-18 16:56:35+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 16:28:29.259000+00:00,2025-10-18 16:51:51+00:00,00:04:44,"{'x': -3.7500131130218506, 'y': 37.760833740234375}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295bdea,b194A343
1.5317097,00:02:21,True,True,00:52:41.600000,39.10748,1.5317097,00:02:21,6041160.0,00:00:03,False,63,2025-10-18 17:51:37.600000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 16:56:35+00:00,2025-10-18 16:58:56+00:00,00:52:41.600000,"{'x': -3.7443606853485107, 'y': 37.75062561035156}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295c6e8,b194A7C6
24.749985,00:21:57.400000,True,True,02:16:05.647000,67.63318,24.749985,00:21:57.400000,6042600.0,00:00:04,False,157,2025-10-18 20:29:40.647000+00:00,2,00:01:00.400000,6,00:01:46.984000,3,00:00:45.716000,2025-10-18 17:51:37.600000+00:00,2025-10-18 18:13:35+00:00,02:16:05.647000,"{'x': -3.7931323051452637, 'y': 37.77458572387695}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295d517,b194AEE3
2.8605077,00:12:29.353000,True,True,00:12:59.991000,13.742292,2.8605077,00:12:29.353000,6043320.0,00:00:02,False,50,2025-10-18 20:55:09.991000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 20:29:40.647000+00:00,2025-10-18 20:42:10+00:00,00:12:59.991000,"{'x': -3.805324077606201, 'y': 37.7802734375}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295d94e,b194B100
1.221302,00:05:24.009000,True,True,00:56:26.968000,13.569646,1.221302,00:05:24.009000,6045480.0,00:29:00,False,39,2025-10-18 21:57:00.968000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-18 20:55:09.991000+00:00,2025-10-18 21:00:34+00:00,00:56:26.968000,"{'x': -3.796847105026245, 'y': 37.776588439941406}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000295dfd8,b194B447
18.345785,00:22:07.032000,True,True,11:25:58.819000,49.768826,18.345785,00:22:07.032000,6046560.0,00:00:01,False,123,2025-10-19 09:45:06.819000+00:00,1,00:00:32.375000,0,00:00:00,0,00:00:00,2025-10-18 21:57:00.968000+00:00,2025-10-18 22:19:08+00:00,11:25:58.819000,"{'x': -3.7444040775299072, 'y': 37.750648498535156}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000296285f,b194D89C
6.646143,00:13:03.181000,True,True,00:22:51.164000,30.549917,6.646143,00:13:03.181000,6047280.0,00:00:09,False,87,2025-10-19 10:21:01.164000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 09:45:06.819000+00:00,2025-10-19 09:58:10+00:00,00:22:51.164000,"{'x': -3.7928643226623535, 'y': 37.77763366699219}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029633b2,b194DE49
0.26402336,00:02:15.836000,True,True,00:03:58.035000,6.9972916,0.26402336,00:02:15.836000,6047280.0,00:00:01,False,18,2025-10-19 10:27:15.035000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 10:21:01.164000+00:00,2025-10-19 10:23:17+00:00,00:03:58.035000,"{'x': -3.793670415878296, 'y': 37.77939224243164}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029634e0,b194DEE1
0.007662867,00:00:04.965000,True,True,00:02:49.026999,5.5561576,0.007662867,00:00:04.965000,6047640.0,00:01:41,False,7,2025-10-19 10:30:09.026000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 10:27:15.035000+00:00,2025-10-19 10:27:20+00:00,00:02:49.026999,"{'x': -3.7936036586761475, 'y': 37.779354095458984}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029635ed,b194DF68
6.744566,00:17:29.973000,True,True,01:24:47.354000,23.12482,6.744566,00:17:29.973000,6048720.0,00:00:02,False,79,2025-10-19 12:12:26.354000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 10:30:09.027000+00:00,2025-10-19 10:47:39+00:00,01:24:47.354000,"{'x': -3.744368076324463, 'y': 37.75062942504883}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029642d5,b194E5E2
6.519343,00:14:25.646000,True,True,03:04:57.325999,27.112278,6.519343,00:14:25.646000,6049440.0,00:00:04,False,87,2025-10-19 15:31:49.325000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 12:12:26.354000+00:00,2025-10-19 12:26:52+00:00,03:04:57.325999,"{'x': -3.7931392192840576, 'y': 37.774658203125}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029668c3,b194F8E3
2.73156,00:13:16.674000,True,True,02:12:08.319000,12.343337,2.73156,00:13:16.674000,6050160.0,00:00:04,False,42,2025-10-19 17:57:14.319000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 15:31:49.326000+00:00,2025-10-19 15:45:06+00:00,02:12:08.319000,"{'x': -3.7774899005889893, 'y': 37.76725769042969}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002967846,b19500AA
2.2132945,00:10:08.681000,True,True,01:38:25.769000,13.090371,2.2132945,00:10:08.681000,6050520.0,00:00:03,False,55,2025-10-19 19:45:48.769000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 17:57:14.319000+00:00,2025-10-19 18:07:23+00:00,01:38:25.769000,"{'x': -3.7931175231933594, 'y': 37.77458572387695}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002967e48,b19503AD
0.34372225,00:01:48.231000,True,True,00:03:19,11.432955,0.34372225,00:01:48.231000,6050827.231,00:03:19,False,35,2025-10-19 19:50:56+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 19:45:48.769000+00:00,2025-10-19 19:47:37+00:00,00:03:19,"{'x': -3.789637565612793, 'y': 37.773468017578125}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002967e93,b19503D3
6.4717207,00:16:02.934000,True,True,09:53:01.066000,24.195007,6.4717207,00:16:02.934000,6051600.0,00:00:00,False,70,2025-10-20 08:04:13.813000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-19 19:50:56+00:00,2025-10-19 20:06:58.934000+00:00,11:57:14.879000,"{'x': -3.744391918182373, 'y': 37.750572204589844}",0.0,00:00:00,02:04:13.813000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002980ca7,b195CB49
0.0,00:00:00,False,False,00:00:00,81.4374,62.462193,00:46:01.187000,6054480.0,00:00:03,False,131,2025-10-20 09:25:40.179000+00:00,6,00:03:54.650000,1,00:00:09,0,00:00:00,2025-10-20 08:04:13.813000+00:00,2025-10-20 08:50:15+00:00,00:35:25.179000,"{'x': -3.4678494930267334, 'y': 37.993019104003906}",62.462193,00:46:01.187000,00:35:25.179000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",000000000298f04b,b1963D61
0.0,00:00:00,False,False,00:00:00,70.011154,48.557034,00:41:36.821000,6057000.0,00:00:03,False,136,2025-10-20 11:47:18.060000+00:00,3,00:01:55.256000,1,00:00:46.500000,0,00:00:00,2025-10-20 09:25:40.179000+00:00,2025-10-20 10:07:17+00:00,01:40:01.060000,"{'x': -3.7914063930511475, 'y': 37.79481887817383}",48.557034,00:41:36.821000,01:40:01.060000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029a648a,b196F7F2
0.0,00:00:00,False,False,00:00:00,24.737743,1.4975955,00:03:37.940000,6057360.0,00:00:01,False,42,2025-10-20 12:01:11.346000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 11:47:18.060000+00:00,2025-10-20 11:50:56+00:00,00:10:15.346000,"{'x': -3.7846739292144775, 'y': 37.788230895996094}",1.4975955,00:03:37.940000,00:10:15.346000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029a8ece,b1970D22
0.0,00:00:00,False,False,02:15:14.222000,13.999592,2.4952483,00:10:41.654000,6057720.0,00:00:16,False,39,2025-10-20 17:15:14.222000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 12:01:11.346000+00:00,2025-10-20 12:11:53+00:00,05:03:21.222000,"{'x': -3.79311203956604, 'y': 37.77461242675781}",2.4952483,00:10:41.654000,02:48:07,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029c95de,b1981142
0.76673466,00:06:39.778000,True,True,00:14:59,6.9044437,0.76673466,00:06:39.778000,6059018.778,00:14:59,False,29,2025-10-20 17:36:53+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 17:15:14.222000+00:00,2025-10-20 17:21:54+00:00,00:14:59,"{'x': -3.7873964309692383, 'y': 37.770748138427734}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029c9eb1,b19815AE
5.3682704,00:10:06,True,True,00:12:23.698000,31.890715,5.3682704,00:10:06,6059520.0,00:00:02,False,83,2025-10-20 17:59:22.698000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 17:36:53+00:00,2025-10-20 17:46:59+00:00,00:12:23.698000,"{'x': -3.744370698928833, 'y': 37.75062942504883}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029ca507,b19818DC
4.1952643,00:07:44.302000,True,True,00:06:47.145000,32.528294,4.1952643,00:07:44.302000,6060240.0,00:01:04,False,81,2025-10-20 18:13:54.145000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 17:59:22.698000+00:00,2025-10-20 18:07:07+00:00,00:06:47.145000,"{'x': -3.776567220687866, 'y': 37.76787185668945}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029ca888,b1981A9D
5.2926135,00:10:04.855000,True,True,00:07:33.946000,31.500788,5.2926135,00:10:04.855000,6060960.0,00:00:19,False,74,2025-10-20 18:31:32.946000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 18:13:54.145000+00:00,2025-10-20 18:23:59+00:00,00:07:33.946000,"{'x': -3.776735544204712, 'y': 37.78445053100586}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029caaac,b1981BB0
2.6935706,00:07:19.054000,True,True,00:03:11.107000,22.085789,2.6935706,00:07:19.054000,6061320.0,00:00:02,False,53,2025-10-20 18:42:03.107000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 18:31:32.946000+00:00,2025-10-20 18:38:52+00:00,00:03:11.107000,"{'x': -3.7853927612304688, 'y': 37.775672912597656}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029caca5,b1981CAE
1.0738976,00:05:50.893000,True,True,11:03:51.938000,11.017693,1.0738976,00:05:50.893000,6061680.0,00:00:06,False,48,2025-10-21 05:51:45.938000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-20 18:42:03.107000+00:00,2025-10-20 18:47:54+00:00,11:03:51.938000,"{'x': -3.793137311935425, 'y': 37.77463912963867}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029d0072,b19846AC
0.71544534,00:03:35.062000,True,True,00:04:39,11.976096,0.71544534,00:03:35.062000,6061680.0,00:00:02,False,42,2025-10-21 06:10:09.912000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 05:51:45.938000+00:00,2025-10-21 05:55:21+00:00,00:14:48.912000,"{'x': -3.788466691970825, 'y': 37.77091979980469}",0.0,00:00:00,00:10:09.912000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",00000000029d29a6,b1985B57
0.0,00:00:00,False,False,00:00:00,13.165086,0.83411056,00:03:48.088000,6062040.0,00:00:02,False,33,2025-10-21 09:06:15.073000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 06:10:09.912000+00:00,2025-10-21 06:13:58+00:00,02:52:17.073000,"{'x': -3.793086051940918, 'y': 37.7742919921875}",0.83411056,00:03:48.088000,02:52:17.073000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a0415d,b199E7F6
0.0,00:00:00,False,False,00:00:00,60.746243,40.934986,00:40:25.927000,6064560.0,00:14:10,False,114,2025-10-21 11:42:06+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 09:06:15.073000+00:00,2025-10-21 09:46:41+00:00,01:55:25,"{'x': -4.05375337600708, 'y': 38.038021087646484}",40.934986,00:40:25.927000,01:55:25,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a23a28,b19AE4ED
0.0,00:00:00,False,False,00:00:00,67.51047,74.24276,01:05:59,6069240.0,00:00:03,False,125,2025-10-21 14:58:46.066000+00:00,3,00:01:16.776000,0,00:00:00,0,00:00:00,2025-10-21 11:42:06+00:00,2025-10-21 12:48:05+00:00,02:10:41.066000,"{'x': -3.7931222915649414, 'y': 37.774658203125}",74.24276,01:05:59,02:10:41.066000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a4eb11,b19C3E16
6.951128,00:20:15,True,False,01:01:38.680000,20.137907,7.21012,00:21:28.934000,6070320.0,00:00:04,False,72,2025-10-21 16:21:53.680000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 14:58:46.066000+00:00,2025-10-21 15:20:15+00:00,01:01:38.680000,"{'x': -3.7443864345550537, 'y': 37.75061798095703}",0.25899222,00:01:13.934000,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a57557,b19C8368
0.053052545,00:01:13.320000,True,True,01:36:07,2.6048713,0.053052545,00:01:13.320000,6070393.32,00:00:00,False,0,2025-10-21 17:59:14+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 16:21:53.680000+00:00,2025-10-21 16:23:07+00:00,01:36:07,"{'x': -3.7438504695892334, 'y': 37.75040054321289}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a5bac2,b19CA632
0.0,00:00:00,True,True,01:23:43,,0.0,00:00:00,6070393.32,00:00:00,False,0,2025-10-21 19:22:57+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 17:59:14+00:00,2025-10-21 17:59:14+00:00,01:23:43,"{'x': -3.744352102279663, 'y': 37.75059127807617}",0.0,00:00:00,00:00:00,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a5ca15,b19CADE9
6.4840856,00:10:03,True,True,10:27:00,38.71096,6.4840856,00:10:03,6071040.0,00:00:03,False,94,2025-10-22 08:30:39.446000+00:00,0,00:00:00,0,00:00:00,0,00:00:00,2025-10-21 19:22:57+00:00,2025-10-21 19:33:00+00:00,12:57:39.446000,"{'x': -3.793123483657837, 'y': 37.77465057373047}",0.0,00:00:00,02:30:39.446000,{'id': 'b103'},"{'id': 'b2FE', 'isDriver': True}",0000000002a8f0b7,b19E4212
